CAGR,AnnVol,Sharpe,MaxDD
-0.120279,0.128805,-0.930016,-0.883816
-0.064861,0.128235,-0.458532,-0.729115
0.023513,0.126401,0.247222,-0.498306
0.055774,0.124785,0.497511,-0.407214
-0.046722,0.129072,-0.305912,-0.690447
-0.083535,0.126315,-0.627079,-0.787032
0.021729,0.124516,0.235061,-0.421426
-0.069129,0.126955,-0.500448,-0.808013
-0.040934,0.131172,-0.252794,-0.618113
-0.045357,0.126232,-0.304301,-0.657975
-0.063463,0.130158,-0.438407,-0.763401
0.026699,0.129913,0.268089,-0.467315
-0.026380,0.127313,-0.146197,-0.466392
-0.137641,0.131400,-1.060658,-0.915350
-0.035560,0.131641,-0.208959,-0.660689
-0.052409,0.131967,-0.341665,-0.639961
0.005602,0.124375,0.107248,-0.394692
-0.082157,0.129834,-0.595017,-0.793094
-0.095159,0.128210,-0.715481,-0.832694
-0.051206,0.126927,-0.350322,-0.710649
-0.060418,0.128590,-0.420078,-0.679569
-0.044374,0.128339,-0.289213,-0.636013
-0.132289,0.126874,-1.054447,-0.891212
-0.084457,0.127039,-0.630699,-0.745823
-0.086467,0.129819,-0.631348,-0.778486
-0.037620,0.125786,-0.241763,-0.520247
-0.061675,0.124451,-0.449032,-0.694682
-0.008565,0.122648,-0.008674,-0.565992
-0.130455,0.128093,-1.026668,-0.898451
-0.026676,0.130667,-0.141389,-0.533136
0.007166,0.128718,0.120031,-0.539093
-0.059690,0.129070,-0.412085,-0.722698
-0.080190,0.128776,-0.584323,-0.773777
-0.044121,0.131434,-0.277312,-0.657167
-0.086929,0.128292,-0.644335,-0.783188
-0.056991,0.129649,-0.387485,-0.675559
-0.037008,0.129732,-0.225539,-0.517692
-0.147533,0.128110,-1.181311,-0.924162
-0.061568,0.129103,-0.427353,-0.736689
-0.034208,0.128649,-0.205998,-0.490862
0.000059,0.129946,0.065665,-0.543583
-0.147096,0.130302,-1.155241,-0.934585
-0.002637,0.126497,0.042570,-0.456629
-0.045565,0.130106,-0.293074,-0.606805
-0.085681,0.127781,-0.636780,-0.759068
-0.009479,0.132161,-0.005743,-0.668843
-0.090802,0.129699,-0.668713,-0.815474
-0.030458,0.127781,-0.177947,-0.540907
0.001124,0.125980,0.072141,-0.391899
-0.045882,0.127026,-0.305997,-0.768721
-0.057283,0.129761,-0.389399,-0.754756
-0.074059,0.125638,-0.549332,-0.702282
-0.042437,0.129571,-0.269574,-0.543695
-0.119397,0.129004,-0.920614,-0.867894
-0.056452,0.132594,-0.371631,-0.705384
-0.082535,0.132038,-0.586043,-0.771582
-0.013321,0.126666,-0.042366,-0.595810
-0.092733,0.132069,-0.670385,-0.839899
-0.008815,0.125525,-0.007601,-0.596411
0.012335,0.125306,0.160626,-0.418084
-0.053361,0.126594,-0.369563,-0.606270
-0.068513,0.129433,-0.483317,-0.726061
-0.061725,0.127187,-0.437021,-0.724730
-0.069816,0.130947,-0.486918,-0.682203
-0.001526,0.127901,0.052195,-0.468772
-0.087461,0.129699,-0.640459,-0.811082
-0.015575,0.126104,-0.061295,-0.517796
-0.111193,0.127510,-0.860255,-0.849981
-0.071988,0.127324,-0.522788,-0.742830
-0.066290,0.128600,-0.468746,-0.786631
-0.053078,0.130044,-0.354046,-0.671779
-0.075029,0.126915,-0.550759,-0.743324
-0.066583,0.130244,-0.463620,-0.694706
-0.064750,0.128488,-0.456450,-0.774579
-0.101875,0.127870,-0.775987,-0.854128
-0.019951,0.128162,-0.092933,-0.490181
-0.000683,0.128314,0.059039,-0.545904
-0.080645,0.126708,-0.599938,-0.825090
-0.039267,0.131409,-0.238828,-0.582753
-0.094639,0.129148,-0.704795,-0.831859
-0.021476,0.129398,-0.102850,-0.558277
-0.048987,0.127328,-0.330529,-0.620635
0.000901,0.123670,0.069294,-0.476419
-0.104063,0.129494,-0.783349,-0.837414
-0.046701,0.127466,-0.311259,-0.613282
-0.015089,0.126756,-0.056323,-0.622974
-0.055758,0.126088,-0.391670,-0.686417
0.016507,0.127273,0.192496,-0.450652
-0.009293,0.128186,-0.008528,-0.539371
-0.125577,0.128447,-0.979984,-0.898875
0.050594,0.130203,0.444363,-0.503011
0.004606,0.126954,0.099827,-0.540747
-0.060891,0.128443,-0.424574,-0.692803
-0.051964,0.127363,-0.354982,-0.617467
-0.036469,0.130170,-0.220063,-0.639629
-0.044911,0.126870,-0.298549,-0.608110
-0.027897,0.127732,-0.157416,-0.555060
-0.069600,0.125587,-0.511345,-0.764749
-0.045771,0.126730,-0.306093,-0.646289
-0.105908,0.127684,-0.812448,-0.839619
-0.025814,0.123365,-0.150149,-0.541637
-0.089577,0.130665,-0.652464,-0.795954
-0.050436,0.127197,-0.343031,-0.629485
-0.132708,0.125864,-1.067735,-0.904049
-0.061979,0.131092,-0.422221,-0.727832
-0.078388,0.125275,-0.588698,-0.757195
-0.053862,0.126962,-0.372392,-0.725880
-0.002511,0.126931,0.043836,-0.528925
-0.004861,0.128416,0.026519,-0.584425
-0.080662,0.129374,-0.585045,-0.786130
-0.091193,0.125766,-0.697098,-0.832171
0.013034,0.128945,0.165107,-0.404676
-0.031567,0.129237,-0.183424,-0.599320
-0.044189,0.128746,-0.286441,-0.568975
-0.012411,0.129169,-0.031891,-0.418487
-0.047666,0.126567,-0.322379,-0.541504
-0.056941,0.131216,-0.380894,-0.755872
-0.090219,0.130230,-0.660539,-0.838978
-0.008860,0.128865,-0.004434,-0.539692
-0.069123,0.126308,-0.503645,-0.726821
-0.054026,0.126281,-0.376450,-0.627599
-0.011434,0.128318,-0.025245,-0.549330
-0.056944,0.128477,-0.391835,-0.736937
-0.084454,0.129609,-0.615620,-0.768231
-0.052444,0.126709,-0.361557,-0.593199
-0.082053,0.129437,-0.596340,-0.817394
-0.019445,0.130555,-0.084910,-0.427151
-0.098434,0.130614,-0.727641,-0.842677
-0.056749,0.126786,-0.397184,-0.671132
-0.034080,0.128749,-0.204729,-0.504019
-0.089795,0.126498,-0.680201,-0.807854
-0.023434,0.128784,-0.119506,-0.617219
-0.029516,0.129443,-0.166488,-0.575876
-0.022927,0.126400,-0.120086,-0.561217
-0.080501,0.125019,-0.608478,-0.802475
-0.056237,0.132625,-0.369821,-0.651419
-0.057132,0.126400,-0.401957,-0.674033
-0.054255,0.130720,-0.361141,-0.631206
-0.040601,0.126011,-0.265684,-0.653474
-0.096716,0.128269,-0.728479,-0.818475
-0.107394,0.128201,-0.821637,-0.860132
-0.030716,0.130743,-0.172998,-0.534220
-0.071104,0.127757,-0.513157,-0.734124
-0.111208,0.129907,-0.842049,-0.863605
-0.091426,0.126293,-0.695713,-0.861084
-0.105271,0.127667,-0.807019,-0.854703
0.024836,0.126935,0.256950,-0.368377
-0.082369,0.128146,-0.606417,-0.853445
-0.044511,0.125671,-0.299273,-0.658250
-0.015454,0.130241,-0.054264,-0.573825
-0.013755,0.128176,-0.043767,-0.384964
-0.086330,0.129458,-0.632296,-0.781755
-0.020212,0.131056,-0.090033,-0.579072
-0.057668,0.128610,-0.397211,-0.775136
-0.030909,0.128958,-0.178743,-0.563279
-0.024761,0.129518,-0.128580,-0.664407
-0.039726,0.129358,-0.248344,-0.762098
-0.012261,0.130071,-0.029577,-0.561052
-0.001571,0.125175,0.050214,-0.552426
-0.036551,0.126083,-0.232074,-0.642153
-0.015617,0.130552,-0.055116,-0.625013
-0.036790,0.129213,-0.225236,-0.678456
-0.023422,0.131045,-0.115091,-0.515534
-0.059776,0.125983,-0.426046,-0.675145
-0.070894,0.129734,-0.501615,-0.746304
-0.040002,0.125225,-0.263208,-0.617951
-0.063846,0.131430,-0.435906,-0.669370
-0.058964,0.125284,-0.422204,-0.733783
-0.023733,0.125736,-0.127976,-0.428254
-0.076533,0.125631,-0.570591,-0.724123
-0.025856,0.127883,-0.140728,-0.590691
-0.125514,0.124896,-1.010937,-0.889912
-0.140616,0.127848,-1.120859,-0.919657
-0.081901,0.130974,-0.586576,-0.763584
0.002778,0.125694,0.085090,-0.510775
-0.060469,0.126258,-0.430633,-0.679467
-0.059196,0.133329,-0.390603,-0.768004
-0.099972,0.130479,-0.741574,-0.825623
-0.056840,0.127774,-0.393827,-0.721559
-0.057214,0.127102,-0.399704,-0.602192
-0.088038,0.130327,-0.641586,-0.841429
-0.074548,0.128980,-0.535873,-0.791277
-0.086055,0.127153,-0.643753,-0.768196
-0.066920,0.125519,-0.488811,-0.695104
-0.055386,0.126145,-0.388362,-0.738981
-0.123021,0.126227,-0.976312,-0.874859
-0.139484,0.127730,-1.111638,-0.922654
-0.010739,0.127620,-0.020603,-0.535043
-0.028720,0.126014,-0.168050,-0.588102
-0.062947,0.127902,-0.444107,-0.703385
-0.028377,0.128341,-0.159911,-0.605596
-0.100502,0.129065,-0.755722,-0.825304
0.035119,0.127474,0.334734,-0.236377
-0.063155,0.126863,-0.450511,-0.720357
-0.002658,0.128441,0.043695,-0.346200
-0.050044,0.126474,-0.342533,-0.651402
-0.114933,0.127516,-0.893252,-0.874099
-0.077325,0.127728,-0.565934,-0.747224
-0.038667,0.127797,-0.244449,-0.672732
-0.058620,0.128440,-0.405860,-0.688259
-0.070863,0.131634,-0.492246,-0.776955
-0.083604,0.128345,-0.615742,-0.769438
-0.075594,0.123430,-0.574840,-0.774736
-0.087182,0.127917,-0.648820,-0.822885
-0.037797,0.126097,-0.242284,-0.692742
-0.063580,0.128999,-0.444433,-0.735939
-0.006366,0.127260,0.013628,-0.694168
-0.065877,0.128805,-0.464349,-0.777160
-0.027915,0.125589,-0.162485,-0.501374
-0.012118,0.126754,-0.032601,-0.658535
-0.086835,0.131055,-0.627265,-0.791858
-0.015921,0.128862,-0.059923,-0.445252
-0.012863,0.124187,-0.042007,-0.541974
-0.075922,0.129938,-0.542335,-0.786672
-0.036123,0.125330,-0.230725,-0.593099
-0.048852,0.126860,-0.331132,-0.660801
-0.018738,0.127618,-0.084265,-0.685315
0.028986,0.126621,0.289152,-0.316782
-0.011245,0.130311,-0.021374,-0.609771
-0.054161,0.128975,-0.366907,-0.704052
-0.014386,0.128584,-0.048187,-0.497199
-0.065954,0.127370,-0.471686,-0.780146
0.034330,0.125752,0.331435,-0.429764
-0.070504,0.127473,-0.509549,-0.718567
-0.013260,0.128971,-0.038824,-0.576080
-0.027232,0.125887,-0.156211,-0.501067
-0.060080,0.125982,-0.428553,-0.750306
-0.032986,0.129942,-0.192897,-0.538953
-0.069920,0.126606,-0.508953,-0.732402
-0.040503,0.130545,-0.251124,-0.638410
-0.099533,0.126784,-0.763210,-0.842368
-0.099090,0.127646,-0.753258,-0.825910
-0.046738,0.129057,-0.306123,-0.711924
-0.080368,0.127802,-0.591354,-0.750468
0.008681,0.126465,0.131771,-0.577907
-0.079741,0.131008,-0.568433,-0.753280
0.012564,0.127583,0.161801,-0.398675
-0.047617,0.130137,-0.309589,-0.669196
-0.008495,0.129409,-0.001036,-0.416172
0.047314,0.127858,0.425671,-0.367442
-0.089781,0.127058,-0.676494,-0.779163
-0.085233,0.131355,-0.612188,-0.783689
-0.049073,0.127759,-0.329746,-0.623242
-0.069358,0.128965,-0.492598,-0.697879
-0.040992,0.129811,-0.257275,-0.724991
-0.105809,0.131085,-0.787168,-0.842187
-0.067598,0.125195,-0.496183,-0.734162
-0.035062,0.126251,-0.219328,-0.576513
-0.000414,0.128581,0.061289,-0.508957
-0.058184,0.125829,-0.413234,-0.680406
-0.082859,0.127201,-0.616100,-0.791246
-0.054150,0.129948,-0.363154,-0.690907
-0.003123,0.127945,0.039765,-0.436064
-0.095620,0.129257,-0.712517,-0.876787
-0.047362,0.127100,-0.317949,-0.677749
-0.083846,0.130697,-0.604296,-0.781434
-0.005378,0.129711,0.023557,-0.518843
0.017717,0.127838,0.201495,-0.381791
0.010636,0.128361,0.146797,-0.602261
0.016786,0.125952,0.195297,-0.601634
-0.014417,0.127893,-0.049396,-0.523068
-0.010871,0.129461,-0.019520,-0.465797
-0.010041,0.127840,-0.014874,-0.449023
0.013260,0.125986,0.167708,-0.395867
-0.067891,0.131332,-0.469329,-0.739290
-0.010235,0.123215,-0.021734,-0.548004
-0.011668,0.128025,-0.027449,-0.390739
-0.077870,0.130210,-0.557115,-0.788631
-0.043850,0.130460,-0.278205,-0.607644
-0.030092,0.125572,-0.180314,-0.622187
-0.093347,0.123476,-0.731567,-0.847039
-0.072263,0.128223,-0.520532,-0.723573
-0.050528,0.125732,-0.349202,-0.738734
-0.056593,0.129485,-0.384902,-0.660464
-0.093067,0.126545,-0.708292,-0.806116
-0.056700,0.126803,-0.396674,-0.654127
-0.088548,0.130547,-0.644544,-0.825456
-0.023576,0.126230,-0.125705,-0.457263
-0.060005,0.126201,-0.426953,-0.757502
-0.044719,0.128502,-0.291539,-0.724386
-0.140017,0.125605,-1.137513,-0.918769
-0.079011,0.130135,-0.567137,-0.813331
-0.042234,0.126960,-0.276167,-0.578826
-0.069865,0.128926,-0.496989,-0.758762
-0.046051,0.128175,-0.303480,-0.652705
-0.021682,0.123498,-0.115586,-0.609624
-0.024048,0.127247,-0.127509,-0.642792
-0.056342,0.125631,-0.398599,-0.741763
-0.062761,0.128656,-0.439162,-0.737253
-0.035227,0.126558,-0.219894,-0.685194
-0.052434,0.131611,-0.343157,-0.622778
-0.045185,0.123496,-0.312481,-0.638758
0.006454,0.122188,0.113868,-0.322011
-0.035465,0.127261,-0.219883,-0.585346
-0.099477,0.129646,-0.742986,-0.829271
-0.090160,0.128803,-0.668827,-0.827442
-0.012058,0.125851,-0.033338,-0.502177
-0.003499,0.126982,0.036024,-0.461046
-0.052374,0.129116,-0.351794,-0.691098
-0.035692,0.125408,-0.226916,-0.569412
-0.003247,0.128818,0.039354,-0.552763
-0.088588,0.128110,-0.659720,-0.799914
-0.068482,0.129742,-0.481615,-0.757526
-0.071493,0.126299,-0.523875,-0.783705
-0.065178,0.128647,-0.459338,-0.751633
-0.083298,0.127059,-0.620629,-0.767447
-0.061652,0.128178,-0.432081,-0.780567
-0.046026,0.126095,-0.310425,-0.611310
0.037357,0.126394,0.353614,-0.397275
-0.028213,0.127357,-0.160855,-0.566518
-0.043167,0.123270,-0.296120,-0.607906
-0.017250,0.129474,-0.069429,-0.571286
-0.121647,0.132212,-0.914393,-0.879251
-0.034625,0.128733,-0.209084,-0.564953
-0.099374,0.127247,-0.758505,-0.861486
0.041475,0.130991,0.376044,-0.335875
-0.062218,0.126615,-0.443750,-0.727991
-0.067539,0.130987,-0.468031,-0.699073
-0.074917,0.129632,-0.535538,-0.807323
-0.101671,0.128793,-0.767677,-0.853924
0.001057,0.127634,0.072294,-0.489089
-0.111240,0.127291,-0.862317,-0.862994
-0.079393,0.128490,-0.579236,-0.834237
-0.099623,0.127480,-0.759109,-0.834081
-0.116620,0.129268,-0.894097,-0.872932
-0.091282,0.129947,-0.671210,-0.812061
-0.120782,0.128694,-0.935402,-0.900136
-0.088807,0.127683,-0.664205,-0.855031
-0.057926,0.127651,-0.403321,-0.741873
-0.038138,0.129236,-0.236076,-0.523064
-0.061150,0.127978,-0.428774,-0.684111
-0.049722,0.130142,-0.326554,-0.696690
-0.023283,0.126168,-0.123494,-0.514742
-0.053887,0.124691,-0.381691,-0.715251
-0.011045,0.124773,-0.026479,-0.483850
0.004230,0.126170,0.096676,-0.335742
-0.101741,0.129957,-0.760251,-0.863713
-0.099750,0.128498,-0.753181,-0.813629
-0.013998,0.127878,-0.046141,-0.685748
-0.072565,0.131428,-0.507147,-0.833893
-0.000434,0.127476,0.060553,-0.570810
-0.130514,0.127168,-1.035617,-0.905062
-0.053069,0.128428,-0.360112,-0.646076
-0.071533,0.131503,-0.498357,-0.748150
-0.035622,0.127185,-0.221352,-0.554439
-0.056965,0.131439,-0.380161,-0.719235
-0.059918,0.127321,-0.421367,-0.773439
-0.048292,0.126838,-0.326562,-0.651486
-0.124573,0.130948,-0.950009,-0.884604
-0.074411,0.122019,-0.572466,-0.773340
-0.086762,0.134200,-0.608795,-0.794499
-0.084086,0.128657,-0.618058,-0.786736
-0.123359,0.131003,-0.938924,-0.895015
-0.026411,0.130565,-0.139537,-0.736697
-0.025039,0.128918,-0.132000,-0.365186
-0.090175,0.128944,-0.668093,-0.808004
-0.047887,0.128423,-0.317621,-0.572622
-0.085668,0.131767,-0.613444,-0.780940
-0.066434,0.130589,-0.460816,-0.792998
-0.118653,0.133681,-0.877462,-0.904341
-0.108617,0.129042,-0.826070,-0.847238
-0.061049,0.128451,-0.425929,-0.700941
-0.058563,0.128130,-0.406660,-0.719324
-0.029716,0.125949,-0.176378,-0.638987
-0.088104,0.128372,-0.653860,-0.807005
-0.040009,0.127448,-0.256398,-0.619990
-0.097119,0.129225,-0.725564,-0.806248
-0.055484,0.127256,-0.384646,-0.645559
-0.057838,0.129312,-0.395760,-0.666714
-0.033184,0.125497,-0.205917,-0.490937
-0.060900,0.130428,-0.416262,-0.813352
-0.078270,0.130720,-0.557727,-0.761934
-0.087932,0.131989,-0.630971,-0.797879
-0.076740,0.127422,-0.562584,-0.763559
0.016170,0.127000,0.190023,-0.449026
-0.042444,0.126379,-0.279824,-0.649638
-0.064496,0.131355,-0.441558,-0.745674
0.021428,0.125963,0.231504,-0.333628
-0.066832,0.124178,-0.494694,-0.754317
-0.026786,0.128655,-0.146439,-0.469938
-0.063593,0.129236,-0.443504,-0.701698
-0.048455,0.127457,-0.325767,-0.653513
-0.036014,0.125953,-0.228018,-0.577046
-0.065421,0.127200,-0.468067,-0.727296
-0.056534,0.126490,-0.396547,-0.789207
0.003334,0.127889,0.090124,-0.337013
-0.061283,0.125994,-0.438688,-0.847935
-0.083625,0.129475,-0.609391,-0.790376
-0.044799,0.127870,-0.294305,-0.606895
0.027808,0.129629,0.276559,-0.513367
-0.048691,0.128624,-0.323534,-0.646249
-0.039547,0.126292,-0.256185,-0.637425
-0.025089,0.127832,-0.134638,-0.481936
-0.037384,0.128080,-0.233182,-0.685072
0.025499,0.123692,0.265570,-0.466352
-0.036742,0.127737,-0.228954,-0.612890
-0.067022,0.129812,-0.469255,-0.694194
-0.029473,0.126205,-0.173770,-0.611303
-0.090042,0.130680,-0.656312,-0.808969
-0.009198,0.123504,-0.012906,-0.511922
-0.059436,0.127228,-0.417746,-0.651555
-0.094539,0.131139,-0.691334,-0.794177
-0.027437,0.127472,-0.154308,-0.748432
-0.057532,0.129637,-0.391967,-0.711023
-0.029767,0.127543,-0.172884,-0.536631
-0.019366,0.129462,-0.086088,-0.565164
-0.071671,0.128862,-0.512389,-0.778440
-0.041018,0.127307,-0.265111,-0.703927
-0.055858,0.126467,-0.391054,-0.683133
-0.069818,0.129041,-0.496067,-0.731267
-0.086508,0.130854,-0.625717,-0.840459
-0.019781,0.124048,-0.098891,-0.501529
0.034196,0.128609,0.325940,-0.472775
-0.044429,0.128435,-0.289410,-0.746740
-0.105343,0.129138,-0.796974,-0.837573
-0.048113,0.127072,-0.324232,-0.648937
-0.020232,0.129309,-0.093152,-0.630756
-0.076840,0.130240,-0.548385,-0.726574
-0.034824,0.127816,-0.213159,-0.525471
-0.057271,0.127497,-0.398526,-0.673446
-0.071872,0.126318,-0.527007,-0.752191
-0.030908,0.128930,-0.178825,-0.629098
-0.065442,0.126816,-0.469964,-0.718068
-0.018511,0.127388,-0.082790,-0.494449
-0.086871,0.124804,-0.665406,-0.777225
-0.097163,0.127635,-0.736649,-0.820158
-0.065249,0.128113,-0.462371,-0.678173
-0.027669,0.124094,-0.163887,-0.422401
-0.032075,0.126489,-0.194299,-0.646455
0.009424,0.123857,0.137791,-0.377379
0.001224,0.129427,0.074358,-0.471681
-0.111762,0.126243,-0.875203,-0.874445
-0.025685,0.125267,-0.144896,-0.445368
0.014754,0.127442,0.178841,-0.439676
-0.094744,0.122840,-0.748579,-0.796583
-0.007383,0.124378,0.002840,-0.527204
-0.029627,0.129851,-0.166445,-0.487598
-0.040574,0.128574,-0.257655,-0.517445
-0.065176,0.126925,-0.467271,-0.694349
-0.084619,0.129500,-0.617618,-0.815552
-0.086354,0.127784,-0.642543,-0.815854
0.005004,0.127397,0.103041,-0.433982
-0.097424,0.130326,-0.720911,-0.817020
-0.099231,0.128164,-0.750966,-0.804632
-0.096056,0.131701,-0.700582,-0.822238
-0.043451,0.129052,-0.279449,-0.613441
-0.076199,0.131266,-0.537821,-0.771539
-0.081579,0.128494,-0.597708,-0.827785
-0.057505,0.124079,-0.414972,-0.696121
-0.007967,0.126502,0.000189,-0.363957
-0.032458,0.126487,-0.197475,-0.525678
-0.063782,0.129919,-0.442024,-0.662613
-0.060752,0.129999,-0.416822,-0.639351
-0.045047,0.125546,-0.304175,-0.613075
-0.014049,0.127427,-0.047112,-0.616150
-0.036125,0.130075,-0.217609,-0.662963
-0.055497,0.125194,-0.393231,-0.631983
-0.048575,0.129957,-0.317885,-0.641603
-0.074704,0.126632,-0.549558,-0.734237
-0.063416,0.126641,-0.453724,-0.675470
-0.022598,0.128265,-0.113851,-0.517122
-0.100789,0.127218,-0.771110,-0.839952
-0.058743,0.131804,-0.393098,-0.737222
-0.052602,0.126398,-0.364057,-0.710481
-0.033018,0.129950,-0.193125,-0.595834
-0.105458,0.127181,-0.812255,-0.835864
-0.044723,0.126449,-0.298382,-0.528094
-0.060758,0.130798,-0.413500,-0.793352
-0.057588,0.126969,-0.403447,-0.703709
-0.063395,0.128397,-0.445593,-0.764433
0.029110,0.125810,0.291173,-0.385550
0.011150,0.128456,0.150711,-0.319332
-0.037725,0.129785,-0.231170,-0.567195
-0.125503,0.128525,-0.978607,-0.888992
-0.072671,0.126103,-0.534985,-0.724799
-0.082770,0.125632,-0.624588,-0.801233
-0.003917,0.124199,0.030633,-0.407665
-0.075653,0.124799,-0.567694,-0.792825
-0.005838,0.129385,0.019652,-0.572286
-0.066804,0.127301,-0.479241,-0.832754
0.023224,0.125261,0.246042,-0.386333
-0.061717,0.127937,-0.433667,-0.662362
-0.099835,0.128260,-0.755489,-0.845300
-0.005394,0.126512,0.020694,-0.521968
-0.075221,0.128016,-0.546600,-0.724656
-0.067764,0.127013,-0.488656,-0.761408
-0.059449,0.125827,-0.423921,-0.746436
-0.039400,0.128707,-0.247754,-0.630404
-0.075098,0.125552,-0.558722,-0.797262
-0.049494,0.129837,-0.325774,-0.675703
-0.102698,0.133111,-0.747092,-0.920580
-0.073953,0.127411,-0.538998,-0.756361
-0.091699,0.127700,-0.689019,-0.801041
-0.094867,0.126780,-0.722396,-0.817938
-0.047173,0.125837,-0.320850,-0.679243
-0.052873,0.128555,-0.357971,-0.715020
-0.017164,0.127790,-0.071375,-0.474991
-0.084884,0.128514,-0.625591,-0.791692
-0.040180,0.125379,-0.264202,-0.615564
-0.080001,0.128524,-0.584150,-0.747922
-0.057672,0.128484,-0.397799,-0.706786
-0.031786,0.126512,-0.191846,-0.619005
-0.055217,0.127142,-0.382912,-0.735977
-0.046854,0.126038,-0.317480,-0.606779
-0.082845,0.127160,-0.616181,-0.772255
-0.092618,0.125948,-0.708383,-0.811980
-0.105110,0.128451,-0.799915,-0.861072
-0.020267,0.126702,-0.098049,-0.611283
-0.028234,0.125646,-0.164858,-0.641616
-0.000382,0.126371,0.060381,-0.595760
-0.061621,0.129528,-0.425928,-0.716593
-0.037939,0.127916,-0.238145,-0.692972
-0.038385,0.129523,-0.237202,-0.600272
-0.002747,0.127667,0.042469,-0.526258
-0.047122,0.129953,-0.306161,-0.598889
-0.058560,0.132090,-0.390485,-0.640095
-0.025474,0.129978,-0.133295,-0.489915
-0.108406,0.127566,-0.835314,-0.840977
-0.069702,0.129468,-0.492976,-0.777215
-0.006664,0.125938,0.010038,-0.626553
-0.034876,0.126626,-0.216858,-0.598041
-0.096551,0.125363,-0.746859,-0.827260
-0.021418,0.127183,-0.106475,-0.460899
0.042376,0.127570,0.389320,-0.444842
-0.107311,0.131414,-0.797643,-0.913440
-0.072106,0.125601,-0.532791,-0.718103
-0.042755,0.128500,-0.275538,-0.576148
-0.135875,0.128451,-1.072134,-0.910870
-0.030585,0.129224,-0.175544,-0.546429
-0.060175,0.127675,-0.422012,-0.726722
-0.087401,0.128370,-0.647956,-0.791079
-0.065840,0.130173,-0.457819,-0.676215
-0.070961,0.131874,-0.491886,-0.754881
-0.042534,0.129174,-0.271702,-0.625406
-0.051446,0.127063,-0.351879,-0.651578
-0.097562,0.127984,-0.737785,-0.820737
-0.006173,0.124969,0.013121,-0.563679
-0.092149,0.131805,-0.667192,-0.798631
-0.034468,0.126399,-0.214084,-0.578290
0.046282,0.126712,0.420624,-0.405849
-0.091390,0.131026,-0.665553,-0.819191
-0.110613,0.130789,-0.830440,-0.856347
-0.108558,0.127863,-0.834349,-0.834124
-0.056366,0.124880,-0.401962,-0.647145
-0.100064,0.128848,-0.753423,-0.827811
-0.058751,0.127318,-0.411639,-0.656716
-0.046747,0.130098,-0.302706,-0.695969
-0.060956,0.128790,-0.423645,-0.710971
